421|2.0|Toy Story (1995)
422|5.0|Toy Story (1995)
425|4.5|Toy Story (1995)
426|3.0|Toy Story (1995)
428|5.0|Toy Story (1995)
430|4.0|Toy Story (1995)
431|4.5|Toy Story (1995)
432|5.0|Toy Story (1995)
433|4.5|Toy Story (1995)
434|4.0|Toy Story (1995)
437|4.0|Toy Story (1995)
440|4.0|Toy Story (1995)
442|4.0|Toy Story (1995)
447|3.0|Toy Story (1995)
448|3.0|Toy Story (1995)
452|3.5|Toy Story (1995)
455|3.5|Toy Story (1995)
456|3.5|Toy Story (1995)
457|1.5|Toy Story (1995)
458|3.5|Toy Story (1995)
459|5.0|Toy Story (1995)
460|4.5|Toy Story (1995)
461|3.5|Toy Story (1995)
463|3.0|Toy Story (1995)
466|5.0|Toy Story (1995)
468|4.0|Toy Story (1995)
470|3.5|Toy Story (1995)
471|3.5|Toy Story (1995)
472|5.0|Toy Story (1995)
475|4.5|Toy Story (1995)
480|5.0|Toy Story (1995)
481|4.0|Toy Story (1995)
484|3.0|Toy Story (1995)
486|5.0|Toy Story (1995)
490|1.0|Toy Story (1995)
491|5.0|Toy Story (1995)
500|2.0|Toy Story (1995)
501|5.0|Toy Story (1995)
502|4.0|Toy Story (1995)
503|4.0|Toy Story (1995)
506|4.0|Toy Story (1995)
507|3.0|Toy Story (1995)
509|3.0|Toy Story (1995)
510|1.0|Toy Story (1995)
514|4.0|Toy Story (1995)
518|5.0|Toy Story (1995)
520|3.0|Toy Story (1995)
525|2.0|Toy Story (1995)
526|4.0|Toy Story (1995)
529|4.0|Toy Story (1995)
530|5.0|Toy Story (1995)
531|3.0|Toy Story (1995)
534|5.0|Toy Story (1995)
537|5.0|Toy Story (1995)
538|5.0|Toy Story (1995)
542|4.5|Toy Story (1995)
543|5.0|Toy Story (1995)
547|3.5|Toy Story (1995)
548|4.0|Toy Story (1995)
553|4.0|Toy Story (1995)
559|4.0|Toy Story (1995)
560|4.5|Toy Story (1995)
561|3.0|Toy Story (1995)
562|4.5|Toy Story (1995)
564|4.0|Toy Story (1995)
568|3.0|Toy Story (1995)
570|1.5|Toy Story (1995)
574|4.0|Toy Story (1995)
575|3.0|Toy Story (1995)
577|5.0|Toy Story (1995)
580|4.0|Toy Story (1995)
584|5.0|Toy Story (1995)
585|4.0|Toy Story (1995)
586|4.0|Toy Story (1995)
594|4.0|Toy Story (1995)
595|5.0|Toy Story (1995)
596|3.5|Toy Story (1995)
597|5.0|Toy Story (1995)
598|4.5|Toy Story (1995)
603|4.0|Toy Story (1995)
607|4.5|Toy Story (1995)
608|4.0|Toy Story (1995)
615|4.0|Toy Story (1995)
616|4.0|Toy Story (1995)
623|4.5|Toy Story (1995)
624|5.0|Toy Story (1995)
630|4.0|Toy Story (1995)
636|3.0|Toy Story (1995)
641|4.0|Toy Story (1995)
646|5.0|Toy Story (1995)
647|4.0|Toy Story (1995)
649|4.0|Toy Story (1995)
653|4.0|Toy Story (1995)
654|5.0|Toy Story (1995)
660|2.5|Toy Story (1995)
663|4.0|Toy Story (1995)
664|3.5|Toy Story (1995)
670|4.0|Toy Story (1995)
671|5.0|Toy Story (1995)
15|2.0|Jumanji (1995)
19|3.0|Jumanji (1995)
30|2.0|Jumanji (1995)
32|4.0|Jumanji (1995)
41|3.5|Jumanji (1995)
47|5.0|Jumanji (1995)
48|3.5|Jumanji (1995)
49|5.0|Jumanji (1995)
61|3.5|Jumanji (1995)
68|3.0|Jumanji (1995)
69|3.5|Jumanji (1995)
72|2.5|Jumanji (1995)
73|2.5|Jumanji (1995)
78|3.5|Jumanji (1995)
79|2.5|Jumanji (1995)
80|2.0|Jumanji (1995)
85|5.0|Jumanji (1995)
88|3.5|Jumanji (1995)
92|3.0|Jumanji (1995)
99|2.0|Jumanji (1995)
113|5.0|Jumanji (1995)
115|5.0|Jumanji (1995)
119|3.0|Jumanji (1995)
124|3.0|Jumanji (1995)
126|3.0|Jumanji (1995)
128|4.0|Jumanji (1995)
134|4.5|Jumanji (1995)
150|3.0|Jumanji (1995)
151|4.0|Jumanji (1995)
157|2.5|Jumanji (1995)
161|4.0|Jumanji (1995)
165|3.0|Jumanji (1995)
176|3.0|Jumanji (1995)
177|5.0|Jumanji (1995)
182|5.0|Jumanji (1995)
185|4.0|Jumanji (1995)
187|3.0|Jumanji (1995)
188|4.0|Jumanji (1995)
192|4.0|Jumanji (1995)
200|3.5|Jumanji (1995)
212|3.0|Jumanji (1995)
213|3.0|Jumanji (1995)
218|2.5|Jumanji (1995)
224|4.0|Jumanji (1995)
241|3.0|Jumanji (1995)
253|4.0|Jumanji (1995)
262|2.0|Jumanji (1995)
268|3.5|Jumanji (1995)
279|3.0|Jumanji (1995)
285|3.0|Jumanji (1995)
287|5.0|Jumanji (1995)
288|4.0|Jumanji (1995)
292|3.5|Jumanji (1995)
298|5.0|Jumanji (1995)
306|4.0|Jumanji (1995)
312|2.0|Jumanji (1995)
313|3.0|Jumanji (1995)
324|4.0|Jumanji (1995)
338|3.0|Jumanji (1995)
346|2.0|Jumanji (1995)
353|2.0|Jumanji (1995)
355|3.0|Jumanji (1995)
369|3.0|Jumanji (1995)
382|3.0|Jumanji (1995)
389|4.0|Jumanji (1995)
396|3.0|Jumanji (1995)
418|2.0|Jumanji (1995)
426|3.0|Jumanji (1995)
428|3.0|Jumanji (1995)
440|4.0|Jumanji (1995)
442|4.0|Jumanji (1995)
447|3.0|Jumanji (1995)
466|3.0|Jumanji (1995)
468|2.0|Jumanji (1995)
471|3.0|Jumanji (1995)
473|5.0|Jumanji (1995)
479|4.0|Jumanji (1995)
480|5.0|Jumanji (1995)
487|4.0|Jumanji (1995)
496|4.0|Jumanji (1995)
500|1.5|Jumanji (1995)
506|3.0|Jumanji (1995)
517|5.0|Jumanji (1995)
518|4.0|Jumanji (1995)
522|2.5|Jumanji (1995)
525|2.0|Jumanji (1995)
531|4.0|Jumanji (1995)
534|4.0|Jumanji (1995)
535|3.0|Jumanji (1995)
537|3.0|Jumanji (1995)
548|3.0|Jumanji (1995)
561|3.0|Jumanji (1995)
564|4.0|Jumanji (1995)
575|4.0|Jumanji (1995)
580|3.5|Jumanji (1995)
590|3.0|Jumanji (1995)
593|3.0|Jumanji (1995)
595|2.0|Jumanji (1995)
602|4.0|Jumanji (1995)
603|4.0|Jumanji (1995)
607|3.0|Jumanji (1995)
624|3.0|Jumanji (1995)
641|4.0|Jumanji (1995)
654|3.0|Jumanji (1995)
655|4.0|Jumanji (1995)
662|5.0|Jumanji (1995)
665|3.0|Jumanji (1995)
5|4.0|Grumpier Old Men (1995)
19|3.0|Grumpier Old Men (1995)
25|3.0|Grumpier Old Men (1995)
44|5.0|Grumpier Old Men (1995)
70|5.0|Grumpier Old Men (1995)
75|3.0|Grumpier Old Men (1995)
85|2.0|Grumpier Old Men (1995)
100|4.0|Grumpier Old Men (1995)
110|4.0|Grumpier Old Men (1995)
112|5.0|Grumpier Old Men (1995)
115|5.0|Grumpier Old Men (1995)
128|2.0|Grumpier Old Men (1995)
154|4.0|Grumpier Old Men (1995)
162|2.0|Grumpier Old Men (1995)
165|2.5|Grumpier Old Men (1995)
182|4.0|Grumpier Old Men (1995)
217|4.5|Grumpier Old Men (1995)
233|3.0|Grumpier Old Men (1995)
239|4.0|Grumpier Old Men (1995)
256|3.0|Grumpier Old Men (1995)
275|4.0|Grumpier Old Men (1995)
284|3.0|Grumpier Old Men (1995)
285|3.0|Grumpier Old Men (1995)
329|3.0|Grumpier Old Men (1995)
358|1.0|Grumpier Old Men (1995)
361|4.0|Grumpier Old Men (1995)
390|5.0|Grumpier Old Men (1995)
416|4.0|Grumpier Old Men (1995)
425|0.5|Grumpier Old Men (1995)
430|1.5|Grumpier Old Men (1995)
442|4.5|Grumpier Old Men (1995)
452|1.0|Grumpier Old Men (1995)
457|1.5|Grumpier Old Men (1995)
459|4.0|Grumpier Old Men (1995)
468|2.5|Grumpier Old Men (1995)
484|4.0|Grumpier Old Men (1995)
496|3.0|Grumpier Old Men (1995)
505|3.0|Grumpier Old Men (1995)
507|2.0|Grumpier Old Men (1995)
509|2.0|Grumpier Old Men (1995)
514|1.0|Grumpier Old Men (1995)
516|3.0|Grumpier Old Men (1995)
534|2.0|Grumpier Old Men (1995)
543|5.0|Grumpier Old Men (1995)
548|4.0|Grumpier Old Men (1995)
559|3.0|Grumpier Old Men (1995)
564|3.0|Grumpier Old Men (1995)
574|3.5|Grumpier Old Men (1995)
603|2.0|Grumpier Old Men (1995)
605|2.0|Grumpier Old Men (1995)
607|3.5|Grumpier Old Men (1995)
614|2.0|Grumpier Old Men (1995)
616|3.0|Grumpier Old Men (1995)
624|3.0|Grumpier Old Men (1995)
640|4.0|Grumpier Old Men (1995)
641|3.0|Grumpier Old Men (1995)
646|5.0|Grumpier Old Men (1995)
650|3.0|Grumpier Old Men (1995)
665|3.0|Grumpier Old Men (1995)
19|3.0|Waiting to Exhale (1995)
113|3.0|Waiting to Exhale (1995)
128|3.0|Waiting to Exhale (1995)
168|3.0|Waiting to Exhale (1995)
182|3.0|Waiting to Exhale (1995)
239|3.0|Waiting to Exhale (1995)
391|2.0|Waiting to Exhale (1995)
460|3.5|Waiting to Exhale (1995)
461|1.5|Waiting to Exhale (1995)
518|1.0|Waiting to Exhale (1995)
644|1.0|Waiting to Exhale (1995)
649|3.0|Waiting to Exhale (1995)
650|1.0|Waiting to Exhale (1995)
15|4.5|Father of the Bride Part II (1995)
18|3.0|Father of the Bride Part II (1995)
44|3.0|Father of the Bride Part II (1995)
55|3.0|Father of the Bride Part II (1995)
69|5.0|Father of the Bride Part II (1995)
70|5.0|Father of the Bride Part II (1995)
85|3.0|Father of the Bride Part II (1995)
98|3.0|Father of the Bride Part II (1995)
110|4.0|Father of the Bride Part II (1995)
111|3.0|Father of the Bride Part II (1995)
113|5.0|Father of the Bride Part II (1995)
127|4.0|Father of the Bride Part II (1995)
134|1.0|Father of the Bride Part II (1995)
140|4.5|Father of the Bride Part II (1995)
150|2.5|Father of the Bride Part II (1995)
154|3.0|Father of the Bride Part II (1995)
162|4.0|Father of the Bride Part II (1995)
182|4.0|Father of the Bride Part II (1995)
196|4.0|Father of the Bride Part II (1995)
212|2.5|Father of the Bride Part II (1995)
223|4.0|Father of the Bride Part II (1995)
235|4.5|Father of the Bride Part II (1995)
239|3.0|Father of the Bride Part II (1995)
241|2.0|Father of the Bride Part II (1995)
256|3.0|Father of the Bride Part II (1995)
284|4.0|Father of the Bride Part II (1995)
292|4.0|Father of the Bride Part II (1995)
294|3.5|Father of the Bride Part II (1995)
306|2.0|Father of the Bride Part II (1995)
313|3.5|Father of the Bride Part II (1995)
318|3.0|Father of the Bride Part II (1995)
329|3.0|Father of the Bride Part II (1995)
344|2.0|Father of the Bride Part II (1995)
345|2.0|Father of the Bride Part II (1995)
358|2.0|Father of the Bride Part II (1995)
381|4.0|Father of the Bride Part II (1995)
382|3.0|Father of the Bride Part II (1995)
389|4.0|Father of the Bride Part II (1995)
431|4.5|Father of the Bride Part II (1995)
452|3.0|Father of the Bride Part II (1995)
457|1.0|Father of the Bride Part II (1995)
514|1.0|Father of the Bride Part II (1995)
516|3.0|Father of the Bride Part II (1995)
518|3.0|Father of the Bride Part II (1995)
543|3.0|Father of the Bride Part II (1995)
548|3.0|Father of the Bride Part II (1995)
562|3.5|Father of the Bride Part II (1995)
564|3.0|Father of the Bride Part II (1995)
590|3.0|Father of the Bride Part II (1995)
621|4.5|Father of the Bride Part II (1995)
624|3.0|Father of the Bride Part II (1995)
640|3.0|Father of the Bride Part II (1995)
641|4.0|Father of the Bride Part II (1995)
650|3.0|Father of the Bride Part II (1995)
654|4.0|Father of the Bride Part II (1995)
665|3.0|Father of the Bride Part II (1995)
15|4.0|Heat (1995)
17|4.5|Heat (1995)
18|4.0|Heat (1995)
19|3.0|Heat (1995)
23|3.5|Heat (1995)
24|5.0|Heat (1995)
30|4.0|Heat (1995)
34|3.0|Heat (1995)
36|3.0|Heat (1995)
39|4.0|Heat (1995)
44|3.0|Heat (1995)
55|5.0|Heat (1995)
67|5.0|Heat (1995)
73|4.5|Heat (1995)
77|3.5|Heat (1995)
80|4.0|Heat (1995)
83|5.0|Heat (1995)
90|4.0|Heat (1995)
92|3.0|Heat (1995)
95|5.0|Heat (1995)
100|3.0|Heat (1995)
105|3.0|Heat (1995)
110|4.0|Heat (1995)
112|3.0|Heat (1995)
113|4.0|Heat (1995)
119|5.0|Heat (1995)
121|4.0|Heat (1995)
152|4.0|Heat (1995)
162|3.0|Heat (1995)
173|5.0|Heat (1995)
177|5.0|Heat (1995)
195|4.0|Heat (1995)
199|4.5|Heat (1995)
201|5.0|Heat (1995)
215|3.0|Heat (1995)
223|4.0|Heat (1995)
224|5.0|Heat (1995)
235|4.0|Heat (1995)
236|3.0|Heat (1995)
242|4.0|Heat (1995)
252|3.0|Heat (1995)
256|3.0|Heat (1995)
268|2.5|Heat (1995)
284|5.0|Heat (1995)
288|3.0|Heat (1995)
295|4.5|Heat (1995)
298|3.5|Heat (1995)
311|4.0|Heat (1995)
312|5.0|Heat (1995)
318|3.0|Heat (1995)
329|5.0|Heat (1995)
340|4.0|Heat (1995)
343|5.0|Heat (1995)
345|2.5|Heat (1995)
355|4.0|Heat (1995)
358|3.0|Heat (1995)
367|2.0|Heat (1995)
380|4.0|Heat (1995)
383|3.0|Heat (1995)
385|5.0|Heat (1995)
388|5.0|Heat (1995)
404|4.0|Heat (1995)
413|5.0|Heat (1995)
430|4.0|Heat (1995)
433|5.0|Heat (1995)
434|4.0|Heat (1995)
447|3.0|Heat (1995)
452|4.0|Heat (1995)
457|3.0|Heat (1995)
459|4.0|Heat (1995)
461|4.0|Heat (1995)
468|3.5|Heat (1995)
472|3.0|Heat (1995)
490|5.0|Heat (1995)
496|5.0|Heat (1995)
502|3.0|Heat (1995)
509|3.0|Heat (1995)
516|4.0|Heat (1995)
525|4.0|Heat (1995)
534|5.0|Heat (1995)
544|4.5|Heat (1995)
547|2.5|Heat (1995)
548|3.0|Heat (1995)
562|4.0|Heat (1995)
564|1.0|Heat (1995)
574|5.0|Heat (1995)
577|4.0|Heat (1995)
580|3.5|Heat (1995)
588|4.0|Heat (1995)
590|4.0|Heat (1995)
596|4.0|Heat (1995)
603|4.0|Heat (1995)
608|5.0|Heat (1995)
615|3.5|Heat (1995)
616|3.0|Heat (1995)
627|4.0|Heat (1995)
633|3.0|Heat (1995)
641|4.0|Heat (1995)
647|4.0|Heat (1995)
648|4.0|Heat (1995)
659|3.0|Heat (1995)
664|4.0|Heat (1995)
666|5.0|Heat (1995)
667|4.0|Heat (1995)
18|3.0|Sabrina (1995)
19|3.0|Sabrina (1995)
55|2.0|Sabrina (1995)
70|3.0|Sabrina (1995)
79|0.5|Sabrina (1995)
80|4.0|Sabrina (1995)
87|3.0|Sabrina (1995)
88|4.0|Sabrina (1995)
100|3.0|Sabrina (1995)
110|4.0|Sabrina (1995)
111|3.5|Sabrina (1995)
128|5.0|Sabrina (1995)
154|3.0|Sabrina (1995)
162|3.0|Sabrina (1995)
182|5.0|Sabrina (1995)
213|2.0|Sabrina (1995)
223|3.0|Sabrina (1995)
233|3.0|Sabrina (1995)
236|3.5|Sabrina (1995)
247|3.0|Sabrina (1995)
252|4.0|Sabrina (1995)
256|3.0|Sabrina (1995)
283|3.5|Sabrina (1995)
284|1.0|Sabrina (1995)
294|5.0|Sabrina (1995)
306|2.0|Sabrina (1995)
311|3.0|Sabrina (1995)
312|1.0|Sabrina (1995)
329|4.0|Sabrina (1995)
358|4.0|Sabrina (1995)
361|3.0|Sabrina (1995)
382|5.0|Sabrina (1995)
390|3.0|Sabrina (1995)
413|5.0|Sabrina (1995)
416|4.0|Sabrina (1995)
452|3.0|Sabrina (1995)
459|3.0|Sabrina (1995)
461|0.5|Sabrina (1995)
463|4.0|Sabrina (1995)
472|2.0|Sabrina (1995)
493|4.0|Sabrina (1995)
505|3.0|Sabrina (1995)
516|4.0|Sabrina (1995)
518|3.0|Sabrina (1995)
537|5.0|Sabrina (1995)
543|5.0|Sabrina (1995)
547|2.0|Sabrina (1995)
551|4.0|Sabrina (1995)
564|3.0|Sabrina (1995)
575|4.0|Sabrina (1995)
607|3.5|Sabrina (1995)
616|3.0|Sabrina (1995)
641|4.0|Sabrina (1995)
30|4.0|Tom and Huck (1995)
113|5.0|Tom and Huck (1995)
128|4.0|Tom and Huck (1995)
182|5.0|Tom and Huck (1995)
614|1.0|Tom and Huck (1995)
18|3.0|Sudden Death (1995)
19|3.0|Sudden Death (1995)
55|3.0|Sudden Death (1995)
70|3.0|Sudden Death (1995)
95|3.0|Sudden Death (1995)
110|5.0|Sudden Death (1995)
113|4.0|Sudden Death (1995)
182|3.0|Sudden Death (1995)
247|3.0|Sudden Death (1995)
254|3.0|Sudden Death (1995)
256|3.0|Sudden Death (1995)
318|4.0|Sudden Death (1995)
361|3.0|Sudden Death (1995)
383|2.0|Sudden Death (1995)
390|3.0|Sudden Death (1995)
490|4.0|Sudden Death (1995)
507|1.0|Sudden Death (1995)
516|3.0|Sudden Death (1995)
518|4.0|Sudden Death (1995)
640|3.0|Sudden Death (1995)
2|4.0|GoldenEye (1995)
4|4.0|GoldenEye (1995)
7|3.0|GoldenEye (1995)
15|3.0|GoldenEye (1995)
19|3.0|GoldenEye (1995)
21|3.0|GoldenEye (1995)
39|5.0|GoldenEye (1995)
47|4.0|GoldenEye (1995)
50|4.0|GoldenEye (1995)
56|4.0|GoldenEye (1995)
73|3.0|GoldenEye (1995)
74|5.0|GoldenEye (1995)
77|3.0|GoldenEye (1995)
78|5.0|GoldenEye (1995)
80|3.0|GoldenEye (1995)
82|3.0|GoldenEye (1995)
85|5.0|GoldenEye (1995)
92|2.0|GoldenEye (1995)
105|3.5|GoldenEye (1995)
108|4.0|GoldenEye (1995)
110|4.0|GoldenEye (1995)
111|3.5|GoldenEye (1995)
113|3.0|GoldenEye (1995)
114|4.0|GoldenEye (1995)
121|3.0|GoldenEye (1995)
122|3.0|GoldenEye (1995)
126|3.0|GoldenEye (1995)
130|3.5|GoldenEye (1995)
134|4.0|GoldenEye (1995)
135|3.0|GoldenEye (1995)
137|4.0|GoldenEye (1995)
144|5.0|GoldenEye (1995)
145|5.0|GoldenEye (1995)
150|4.0|GoldenEye (1995)
151|5.0|GoldenEye (1995)
152|1.5|GoldenEye (1995)
157|3.5|GoldenEye (1995)
159|2.5|GoldenEye (1995)
161|4.0|GoldenEye (1995)
164|4.0|GoldenEye (1995)
165|2.5|GoldenEye (1995)
177|4.0|GoldenEye (1995)
188|4.0|GoldenEye (1995)
191|2.0|GoldenEye (1995)
199|2.5|GoldenEye (1995)
205|3.5|GoldenEye (1995)
212|3.5|GoldenEye (1995)
214|3.0|GoldenEye (1995)
224|3.0|GoldenEye (1995)
236|3.0|GoldenEye (1995)
243|3.5|GoldenEye (1995)
247|4.0|GoldenEye (1995)
249|4.0|GoldenEye (1995)
253|4.0|GoldenEye (1995)
268|3.0|GoldenEye (1995)
279|3.0|GoldenEye (1995)
282|3.0|GoldenEye (1995)
285|4.0|GoldenEye (1995)
288|3.0|GoldenEye (1995)
290|4.5|GoldenEye (1995)
292|4.0|GoldenEye (1995)
294|3.5|GoldenEye (1995)
295|4.5|GoldenEye (1995)
302|3.0|GoldenEye (1995)
311|3.0|GoldenEye (1995)
312|1.0|GoldenEye (1995)
313|3.5|GoldenEye (1995)
353|3.0|GoldenEye (1995)
355|3.5|GoldenEye (1995)
369|3.0|GoldenEye (1995)
375|4.0|GoldenEye (1995)
384|3.5|GoldenEye (1995)
385|3.0|GoldenEye (1995)
388|2.0|GoldenEye (1995)
389|4.0|GoldenEye (1995)
390|3.0|GoldenEye (1995)
396|3.0|GoldenEye (1995)
399|3.0|GoldenEye (1995)
400|3.0|GoldenEye (1995)
405|3.5|GoldenEye (1995)
415|4.0|GoldenEye (1995)
416|4.0|GoldenEye (1995)
418|2.5|GoldenEye (1995)
428|2.5|GoldenEye (1995)
430|3.5|GoldenEye (1995)
447|3.0|GoldenEye (1995)
457|2.0|GoldenEye (1995)
458|4.0|GoldenEye (1995)
461|2.0|GoldenEye (1995)
464|5.0|GoldenEye (1995)
468|3.0|GoldenEye (1995)
471|4.5|GoldenEye (1995)
487|4.0|GoldenEye (1995)
516|4.0|GoldenEye (1995)
525|3.0|GoldenEye (1995)
535|3.0|GoldenEye (1995)
548|4.0|GoldenEye (1995)
550|4.0|GoldenEye (1995)
552|3.0|GoldenEye (1995)
555|3.0|GoldenEye (1995)
560|4.0|GoldenEye (1995)
561|3.5|GoldenEye (1995)
564|3.0|GoldenEye (1995)
568|4.0|GoldenEye (1995)
574|3.0|GoldenEye (1995)
577|3.5|GoldenEye (1995)
588|3.0|GoldenEye (1995)
589|4.0|GoldenEye (1995)
590|3.0|GoldenEye (1995)
592|4.0|GoldenEye (1995)
593|2.0|GoldenEye (1995)
596|3.5|GoldenEye (1995)
602|3.0|GoldenEye (1995)
607|3.5|GoldenEye (1995)
608|3.0|GoldenEye (1995)
624|4.0|GoldenEye (1995)
641|3.0|GoldenEye (1995)
649|5.0|GoldenEye (1995)
650|4.0|GoldenEye (1995)
654|4.0|GoldenEye (1995)
662|3.0|GoldenEye (1995)
666|3.0|GoldenEye (1995)
15|2.5|American President, The (1995)
19|3.0|American President, The (1995)
23|3.5|American President, The (1995)
30|4.0|American President, The (1995)
57|5.0|American President, The (1995)
58|5.0|American President, The (1995)
59|2.5|American President, The (1995)
63|3.5|American President, The (1995)
68|3.5|American President, The (1995)
86|1.0|American President, The (1995)
88|3.5|American President, The (1995)
92|4.0|American President, The (1995)
93|3.5|American President, The (1995)
95|4.0|American President, The (1995)
105|3.5|American President, The (1995)
110|5.0|American President, The (1995)
111|4.0|American President, The (1995)
121|4.0|American President, The (1995)
125|4.0|American President, The (1995)
161|4.0|American President, The (1995)
182|5.0|American President, The (1995)
219|4.0|American President, The (1995)
232|4.0|American President, The (1995)
235|3.5|American President, The (1995)
239|4.0|American President, The (1995)
242|5.0|American President, The (1995)
247|4.0|American President, The (1995)
249|4.0|American President, The (1995)
268|3.5|American President, The (1995)
280|3.0|American President, The (1995)
292|4.5|American President, The (1995)
294|3.0|American President, The (1995)
306|4.0|American President, The (1995)
311|5.0|American President, The (1995)
312|3.0|American President, The (1995)
319|4.0|American President, The (1995)
354|5.0|American President, The (1995)
358|3.0|American President, The (1995)
380|2.0|American President, The (1995)
382|5.0|American President, The (1995)
385|4.0|American President, The (1995)
387|4.0|American President, The (1995)
390|5.0|American President, The (1995)
396|3.0|American President, The (1995)
402|4.5|American President, The (1995)
416|4.0|American President, The (1995)
421|5.0|American President, The (1995)
433|1.5|American President, The (1995)
447|3.0|American President, The (1995)
452|4.0|American President, The (1995)
461|1.5|American President, The (1995)
463|3.0|American President, The (1995)
468|2.0|American President, The (1995)
472|3.0|American President, The (1995)
487|4.0|American President, The (1995)
491|3.0|American President, The (1995)
493|4.0|American President, The (1995)
496|4.0|American President, The (1995)
508|3.0|American President, The (1995)
509|3.0|American President, The (1995)
